sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160303431326300,2,1,1,200,0.8967182636,0.4426017702,0,0,-0.4426017702,0.8967182636,0,1,0,0,1,2
160303431355400,1,1,1,200,0.8967182636,0.4426017702,0,0,-0.4426017702,0.8967182636,0,2,0,0,1,2
160303447035500,2,1,1,200,0.8977020979,0.4406029284,0,0,-0.4406029284,0.8977020979,0,1,0,0,1,2
160303447083700,1,1,1,200,0.8977020979,0.4406029284,0,0,-0.4406029284,0.8977020979,0,2,0,0,1,2
160303462829900,2,1,1,200,0.8997609019,0.4363832474,0,0,-0.4363832474,0.8997609019,0,1,0,0,1,2
160303462876000,1,1,1,200,0.8997609019,0.4363832474,0,0,-0.4363832474,0.8997609019,0,2,0,0,1,2
160303478081900,2,1,1,200,0.9007783532,0.4342790842,0,0,-0.4342790842,0.9007783532,0,1,0,0,1,2
160303478130800,1,1,1,200,0.9007783532,0.4342790842,0,0,-0.4342790842,0.9007783532,0,2,0,0,1,2
160303493641500,2,1,1,200,0.9018657207,0.4320164919,0,0,-0.4320164919,0.9018657207,0,1,0,0,1,2
160303493686300,1,1,1,200,0.9018657207,0.4320164919,0,0,-0.4320164919,0.9018657207,0,2,0,0,1,2
160303508854500,2,1,1,200,0.9029475451,0.4297507703,0,0,-0.4297507703,0.9029475451,0,1,0,0,1,2
160303508918500,1,1,1,200,0.9029475451,0.4297507703,0,0,-0.4297507703,0.9029475451,0,2,0,0,1,2
160303524346800,2,1,1,200,0.9051721692,0.4250451028,0,0,-0.4250451028,0.9051721692,0,1,0,0,1,2
160303524391000,1,1,1,200,0.9051721692,0.4250451028,0,0,-0.4250451028,0.9051721692,0,2,0,0,1,2
160303539576000,2,1,1,200,0.9074670672,0.4201232791,0,0,-0.4201232791,0.9074670672,0,1,0,0,1,2
160303539618300,1,1,1,200,0.9074670672,0.4201232791,0,0,-0.4201232791,0.9074670672,0,2,0,0,1,2
160303554958300,2,1,1,200,0.9074670672,0.4201232791,0,0,-0.4201232791,0.9074670672,0,1,0,0,1,2
160303555020200,1,1,1,200,0.9074670672,0.4201232791,0,0,-0.4201232791,0.9074670672,0,2,0,0,1,2
160303570209900,2,1,1,200,0.9098004699,0.415045917,0,0,-0.415045917,0.9098004699,0,1,0,0,1,2
160303570236300,1,1,1,200,0.9098004699,0.415045917,0,0,-0.415045917,0.9098004699,0,2,0,0,1,2
160303585464500,2,1,1,200,0.9122388363,0.40965873,0,0,-0.40965873,0.9122388363,0,1,0,0,1,2
160303585573700,1,1,1,200,0.9122388363,0.40965873,0,0,-0.40965873,0.9122388363,0,2,0,0,1,2
160303600769000,2,1,1,200,0.9134758711,0.4068928957,0,0,-0.4068928957,0.9134758711,0,1,0,0,1,2
160303600797700,1,1,1,200,0.9134758711,0.4068928957,0,0,-0.4068928957,0.9134758711,0,2,0,0,1,2
160303616468200,2,1,1,200,0.9146764278,0.4041869342,0,0,-0.4041869342,0.9146764278,0,1,0,0,1,2
160303616660700,1,1,1,200,0.9146764278,0.4041869342,0,0,-0.4041869342,0.9146764278,0,2,0,0,1,2
160303631861800,2,1,1,200,0.9159306884,0.4013364613,0,0,-0.4013364613,0.9159306884,0,1,0,0,1,2
160303631919700,1,1,1,200,0.9159306884,0.4013364613,0,0,-0.4013364613,0.9159306884,0,2,0,0,1,2
160303647533000,2,1,1,200,0.9184917808,0.3954401016,0,0,-0.3954401016,0.9184917808,0,1,0,0,1,2
160303647578200,1,1,1,200,0.9184917808,0.3954401016,0,0,-0.3954401016,0.9184917808,0,2,0,0,1,2
160303662841300,2,1,1,200,0.9210789204,0.3893758953,0,0,-0.3893758953,0.9210789204,0,1,0,0,1,2
160303662915700,1,1,1,200,0.9210789204,0.3893758953,0,0,-0.3893758953,0.9210789204,0,2,0,0,1,2
160303678275300,2,1,1,200,0.9210789204,0.3893758953,0,0,-0.3893758953,0.9210789204,0,1,0,0,1,2
160303678417300,1,1,1,200,0.9210789204,0.3893758953,0,0,-0.3893758953,0.9210789204,0,2,0,0,1,2
160303693921200,2,1,1,200,0.9236745238,0.3831779957,0,0,-0.3831779957,0.9236745238,0,1,0,0,1,2
160303693970700,1,1,1,200,0.9236745238,0.3831779957,0,0,-0.3831779957,0.9236745238,0,2,0,0,1,2
160303709470600,2,1,1,200,0.9263035059,0.3767782152,0,0,-0.3767782152,0.9263035059,0,1,0,0,1,2
160303709520000,1,1,1,200,0.9263035059,0.3767782152,0,0,-0.3767782152,0.9263035059,0,2,0,0,1,2
