sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160240802595500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240802704500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240817831600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240817859200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240833398600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240833423700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240849097300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240849197000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240864200500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240864340000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240880122500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240880149600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240895696400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240895811900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240910996500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240911042800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240926501400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240926545200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240942030100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240942074200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240957457700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240957496600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240972915100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240972960300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160240988828400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160240988857300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241004259300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241004288300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241020021300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241020063500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241034989800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241035127500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241050758300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241050803100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241066164700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241066189000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241081698300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241081902700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241097085200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241097146200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241112560800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241112600400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241127701700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241127742200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241143893500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241143936900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241158902800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241158985800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241174463300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241174521100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241190109000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241190171700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241205433800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241205463000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241221105000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241221146400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241236349100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241236443100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241251861300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241251894400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241267452300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241267490900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241282608600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241282636000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241297980000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241298059800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241313401700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241313520900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241329053900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241329098100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241344199300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241344273100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241359606300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241359665500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241375577400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241375667300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241391235300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241391271200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241406746000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241406780100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241422494300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241422530400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241438092200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241438135500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241453230700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241453277000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241469024400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241469050100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241484482500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241484521400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241499980700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241500005100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241515389100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241515418800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241530965800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241531097500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241546487800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241546582100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241561740100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241561846400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241577116200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241577155300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241592798500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241592838800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241607821000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241607849800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241623474000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241623541700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241638551000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241638625900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241654594400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241654635200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241670078600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241670119700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241685569300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241685622500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241700886500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241700910200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241716568500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241716685800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241732593900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241732638300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241748096600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241748124200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241763640400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241763676700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241778828800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241778862600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241794259800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241794302600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241810062600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241810112000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241825659400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241825701000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241841086300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241841113000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241856629400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241856658700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241872579900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241872608600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241888123900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241888170600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241903756900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241903799800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241919550700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241919595300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241935056200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241935091500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241950503200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241950533600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241965997400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241966105100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241981543400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241981621600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160241997076200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160241997109200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242012700800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242012729400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242028025200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242028055800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242043751900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242043797300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242058855700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242058914900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242074129100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242074167000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242089536700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242089575400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242105282700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242105320700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242121061500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242121109700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242136178700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242136215400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242151460400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242151607100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242167091800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242167187900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242182694700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242182735300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242198104400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242198294200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242213598400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242213645500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242229531100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242229583300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242245125300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242245159400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242260746400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242260789900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242276283000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242276336900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242291326300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242291428100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242306911300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242306964900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242322835500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242322880800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242338253700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242338297100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242353774100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242353877300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242369352800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242369385900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242385046700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242385086300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242400548900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242400608600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242416313000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242416355200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242431410900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242431548200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242446681400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242446715600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242462845600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242462885600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242478371500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242478410000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242494224100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242494254800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242510138400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242510172200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242526146600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242526190900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242541581900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242541647700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242556872200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242556898900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242572809700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242572846300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242588306400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242588415600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242603850400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242603879600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242619394100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242619433800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242634531700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242634556400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242650179700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242650222200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242665743200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242665849200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242681046700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242681179200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242696773300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242696817500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242712701700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242712745700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242728084200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242728128100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242743553500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242743584800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242758859500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242758897600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242774296500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242774329000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242789894000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242789931300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242805350500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242805396000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242821519300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242821564900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242836872500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242836946600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242852491400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242852527300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242867763500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242867796600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242883312100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242883356500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242898717400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242898874100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242913956500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242913994100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242929476300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242929516100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242945192200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242945307000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242960672600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242960708800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242976450900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242976496200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160242991853100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160242991882300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243007013600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243007044200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243022805400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243022949600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243038109400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243038154600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243053612600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243053669800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243069068900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243069204800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243084383200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243084460700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243100013600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243100051400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243115182300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243115222900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243130701400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243130735900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243146247700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243146292500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243161800600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243161843500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243177341500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243177384900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243192597200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243192644800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243208069300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243208129700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243223556700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243223580300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243239070100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243239098400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243254774600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243254821400,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243270714500,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243270740600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243285925000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243285975000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243301324700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243301352800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243316551700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243316631800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243332545000,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243332588100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243348076900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243348107500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243363711400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243363757300,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243379779700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243379827100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243395369400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243395440000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243411218400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243411257600,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243426610700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243426652500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243442731300,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243442773500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243457991700,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243458025500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243473909600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243473937700,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243489950900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243489991200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243505465400,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243505535000,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243521218100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243521257100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243536331800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243536453200,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243551644100,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243551680500,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243567222800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243567259100,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243582639900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243582678800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243598032200,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243598068900,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243613404600,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243613448800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243628860800,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
160243628921800,1,1,1,200,1,0,0,0,0,1,0,2,0,0,1,2
160243644575900,2,1,1,200,1,0,0,0,0,1,0,1,0,0,1,2
