sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
160269895589800,2,1,1,200,0.9973889589,0,0.07221649587,0.05782353133,0,1,0,1.01520586,-0.07221649587,0,0.9973889589,2
160269895657000,1,1,1,200,0.9973889589,0,0.07221649587,0.05782353133,0,1,0,2.01520586,-0.07221649587,0,0.9973889589,2
160269910817100,2,1,1,200,0.9965450168,0,0.08305449784,0.06652022898,0,1,0,1.017503142,-0.08305449784,0,0.9965450168,2
160269910873900,1,1,1,200,0.9965450168,0,0.08305449784,0.06652022898,0,1,0,2.017503262,-0.08305449784,0,0.9965450168,2
160269926179500,2,1,1,200,0.9960819483,0,0.08843530715,0.07084079087,0,1,0,1.018646002,-0.08843530715,0,0.9960819483,2
160269926223400,1,1,1,200,0.9960819483,0,0.08843530715,0.07084079087,0,1,0,2.018646002,-0.08843530715,0,0.9960819483,2
160269941706800,2,1,1,200,0.9955800176,0,0.09391685575,0.07524438202,0,1,0,1.019811988,-0.09391685575,0,0.9955800176,2
160269941749500,1,1,1,200,0.9955800176,0,0.09391685575,0.07524438202,0,1,0,2.019812107,-0.09391685575,0,0.9955800176,2
160269957676300,2,1,1,200,0.9945093393,0,0.1046475768,0.08387161791,0,1,0,1.02210021,-0.1046475768,0,0.9945093393,2
160269957754300,1,1,1,200,0.9945093393,0,0.1046475768,0.08387161791,0,1,0,2.02210021,-0.1046475768,0,0.9945093393,2
160269973345000,2,1,1,200,0.9933195114,0,0.1153962836,0.09252315015,0,1,0,1.024400353,-0.1153962836,0,0.9933195114,2
160269973385900,1,1,1,200,0.9933195114,0,0.1153962836,0.09252315015,0,1,0,2.024400234,-0.1153962836,0,0.9933195114,2
160269988375500,2,1,1,200,0.9926519394,0,0.1210046709,0.0970415473,0,1,0,1.025604129,-0.1210046709,0,0.9926519394,2
160269988502500,1,1,1,200,0.9926519394,0,0.1210046709,0.0970415473,0,1,0,2.025604248,-0.1210046709,0,0.9926519394,2
160270004107900,2,1,1,200,0.9919923544,0,0.1262977272,0.1013087407,0,1,0,1.026742697,-0.1262977272,0,0.9919923544,2
160270004148200,1,1,1,200,0.9919923544,0,0.1262977272,0.1013087407,0,1,0,2.026742697,-0.1262977272,0,0.9919923544,2
160270019716700,2,1,1,200,0.9905881882,0,0.1368760318,0.1098456606,0,1,0,1.029025555,-0.1368760318,0,0.9905881882,2
160270019762700,1,1,1,200,0.9905881882,0,0.1368760318,0.1098456606,0,1,0,2.029025555,-0.1368760318,0,0.9905881882,2
160270035443900,2,1,1,200,0.9898585677,0,0.1420562565,0.1140307412,0,1,0,1.030147314,-0.1420562565,0,0.9898585677,2
160270035581600,1,1,1,200,0.9898585677,0,0.1420562565,0.1140307412,0,1,0,2.030147314,-0.1420562565,0,0.9898585677,2
160270050738600,2,1,1,200,0.9890824556,0,0.1473630965,0.1183213815,0,1,0,1.031299472,-0.1473630965,0,0.9890824556,2
160270050799800,1,1,1,200,0.9890824556,0,0.1473630965,0.1183213815,0,1,0,2.031299591,-0.1473630965,0,0.9890824556,2
160270066322700,2,1,1,200,0.9874847531,0,0.1577145606,0.1267006546,0,1,0,1.033555388,-0.1577145606,0,0.9874847531,2
160270066387900,1,1,1,200,0.9874847531,0,0.1577145606,0.1267006546,0,1,0,2.033555508,-0.1577145606,0,0.9874847531,2
160270081510100,2,1,1,200,0.9866310358,0,0.1629698873,0.1309600323,0,1,0,1.03470552,-0.1629698873,0,0.9866310358,2
160270081552000,1,1,1,200,0.9866310358,0,0.1629698873,0.1309600323,0,1,0,2.034705639,-0.1629698873,0,0.9866310358,2
160270097053300,2,1,1,200,0.9848850965,0,0.1732089967,0.1392695904,0,1,0,1.036955953,-0.1732089967,0,0.9848850965,2
160270097089100,1,1,1,200,0.9848850965,0,0.1732089967,0.1392695904,0,1,0,2.036955833,-0.1732089967,0,0.9848850965,2
160270112596700,2,1,1,200,0.9839394689,0,0.1785023361,0.1435713023,0,1,0,1.038124681,-0.1785023361,0,0.9839394689,2
160270112658900,1,1,1,200,0.9839394689,0,0.1785023361,0.1435713023,0,1,0,2.038124561,-0.1785023361,0,0.9839394689,2
160270128243700,2,1,1,200,0.983009994,0,0.1835521758,0.1476790458,0,1,0,1.039243221,-0.1835521758,0,0.983009994,2
160270128292000,1,1,1,200,0.983009994,0,0.1835521758,0.1476790458,0,1,0,2.039243221,-0.1835521758,0,0.983009994,2
160270143794700,2,1,1,200,0.9810612798,0,0.1936977059,0.1559438705,0,1,0,1.04150176,-0.1936977059,0,0.9810612798,2
160270143847600,1,1,1,200,0.9810612798,0,0.1936977059,0.1559438705,0,1,0,2.04150176,-0.1936977059,0,0.9810612798,2
160270159062200,2,1,1,200,0.9800609946,0,0.1986969262,0.160022527,0,1,0,1.042620301,-0.1986969262,0,0.9800609946,2
160270159120000,1,1,1,200,0.9800609946,0,0.1986969262,0.160022527,0,1,0,2.042620182,-0.1986969262,0,0.9800609946,2
160270174245600,2,1,1,200,0.9790470004,0,0.2036344558,0.1640549898,0,1,0,1.043729186,-0.2036344558,0,0.9790470004,2
160270174323600,1,1,1,200,0.9790470004,0,0.2036344558,0.1640549898,0,1,0,2.043729305,-0.2036344558,0,0.9790470004,2
160270189734400,2,1,1,200,0.9769375324,0,0.2135252357,0.1721456051,0,1,0,1.045962572,-0.2135252357,0,0.9769375324,2
160270189768300,1,1,1,200,0.9769375324,0,0.2135252357,0.1721456051,0,1,0,2.045962572,-0.2135252357,0,0.9769375324,2
160270205383900,2,1,1,200,0.9758638144,0,0.2183799595,0.1761232466,0,1,0,1.047065258,-0.2183799595,0,0.9758638144,2
160270205428900,1,1,1,200,0.9758638144,0,0.2183799595,0.1761232466,0,1,0,2.047065258,-0.2183799595,0,0.9758638144,2
160270220690300,2,1,1,200,0.9736341834,0,0.228115052,0.1841130108,0,1,0,1.049289823,-0.228115052,0,0.9736341834,2
160270220721100,1,1,1,200,0.9736341834,0,0.228115052,0.1841130108,0,1,0,2.049289703,-0.228115052,0,0.9736341834,2
160270236284100,2,1,1,200,0.9725083709,0,0.2328678071,0.1880204082,0,1,0,1.050382614,-0.2328678071,0,0.9725083709,2
160270236312600,1,1,1,200,0.9725083709,0,0.2328678071,0.1880204082,0,1,0,2.050382614,-0.2328678071,0,0.9725083709,2
160270251878400,2,1,1,200,0.9713599682,0,0.2376127541,0.1919259876,0,1,0,1.051478386,-0.2376127541,0,0.9713599682,2
