sampleNs,origin,connected,valid,result,m00,m01,m02,x,m10,m11,m12,y,m20,m21,m22,z
165482396660400,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482396698800,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482412081200,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482412136100,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482428113300,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482432521300,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482443291300,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482443348800,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482458751700,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482458789500,1,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,3.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
165482474681000,2,1,1,200,0.9942689538,0.1067123264,-0.006458295509,0.2866021693,-0.09296028316,0.8928108811,0.4407347739,2.212178946,0.05279786885,-0.4376085401,0.8976141214,-0.059688095
