sessionID,trackingEpoch,sequence,sampleTimeNs,targetTimeNs,elapsedSeconds,pattern
7745843459245656472,2,122,158631547613300,158631547613300,1.344746,roll
7745843459245656472,2,123,158631558699800,158631558699800,1.355825,roll
7745843459245656472,2,124,158631569758400,158631569758400,1.366839,roll
7745843459245656472,2,125,158631580792000,158631580792000,1.377924,roll
7745843459245656472,2,126,158631591826200,158631591826200,1.388964,roll
7745843459245656472,2,127,158631603376400,158631603376400,1.400512,roll
7745843459245656472,2,128,158631614407300,158631614407300,1.411538,roll
7745843459245656472,2,129,158631625489800,158631625489800,1.422616,roll
7745843459245656472,2,130,158631636485300,158631636485300,1.433620,roll
7745843459245656472,2,131,158631647506800,158631647506800,1.444640,roll
7745843459245656472,2,132,158631658530900,158631658530900,1.455669,roll
7745843459245656472,2,133,158631669744000,158631669744000,1.466872,roll
7745843459245656472,2,134,158631680869700,158631680869700,1.477934,roll
7745843459245656472,2,135,158631691838800,158631691838800,1.488973,roll
7745843459245656472,2,136,158631702897000,158631702897000,1.500038,roll
7745843459245656472,2,137,158631714399300,158631714399300,1.511531,roll
7745843459245656472,2,138,158631725444300,158631725444300,1.522569,roll
7745843459245656472,2,139,158631736610600,158631736610600,1.533749,roll
7745843459245656472,2,140,158631747622100,158631747622100,1.544755,roll
7745843459245656472,2,141,158631758659400,158631758659400,1.555796,roll
7745843459245656472,2,142,158631769769100,158631769769100,1.566899,roll
7745843459245656472,2,143,158631780934700,158631780934700,1.577991,roll
7745843459245656472,2,144,158631791854200,158631791854200,1.588991,roll
7745843459245656472,2,145,158631803048500,158631803048500,1.600185,roll
7745843459245656472,2,146,158631814281600,158631814281600,1.611414,roll
7745843459245656472,2,147,158631825349700,158631825349700,1.622481,roll
7745843459245656472,2,148,158631836403000,158631836403000,1.633538,roll
7745843459245656472,2,149,158631847413600,158631847413600,1.644548,roll
7745843459245656472,2,150,158631858882300,158631858882300,1.656016,roll
7745843459245656472,2,151,158631869610800,158631869610800,1.666749,roll
7745843459245656472,2,152,158631880871900,158631880871900,1.678003,roll
7745843459245656472,2,153,158631891987600,158631891987600,1.689032,roll
7745843459245656472,2,154,158631903040800,158631903040800,1.700170,roll
7745843459245656472,2,155,158631914113600,158631914113600,1.711248,roll
7745843459245656472,2,156,158631925867500,158631925867500,1.722540,roll
7745843459245656472,2,157,158631936536000,158631936536000,1.733658,roll
